item_id,version_no,category_key,lang,description,notes
E12000005,1,Geog/ITL1,cy-gb,Gorllewin Canolbarth Lloegr,
E12000003,1,Geog/ITL1,cy-gb,Swydd Efrog a'r Humber,
572,1,Geog/FireAuth,cy-gb,Gwasanaeth tân ac achub Canolbarth a Gorllewin Cymru,
574,1,Geog/FireAuth,cy-gb,Gwasanaeth tân ac achub Gogledd Cymru,
576,1,Geog/FireAuth,cy-gb,Gwasanaeth tân ac achub de Cymru,
512,1,Geog/LA,cy-gb,Ynys Mon,
514,1,Geog/LA,cy-gb,Gwynedd,
516,1,Geog/LA,cy-gb,Conwy,
518,1,Geog/LA,cy-gb,Sir Ddinbych,
520,1,Geog/LA,cy-gb,Sir Y Fflint,
522,1,Geog/LA,cy-gb,Wrecsam,
524,1,Geog/LA,cy-gb,Powys,
526,1,Geog/LA,cy-gb,Ceredigion,
528,1,Geog/LA,cy-gb,Sir Benfro,
530,1,Geog/LA,cy-gb,Sir Gaerfryddin,
532,1,Geog/LA,cy-gb,Abertawe,
534,1,Geog/LA,cy-gb,Castell-nedd Port Talbot,
536,1,Geog/LA,cy-gb,Pen-y-bont ar Ogwr,
538,1,Geog/LA,cy-gb,Bro Morgannwg,
540,1,Geog/LA,cy-gb,Rhondda Cynon Taf,
542,1,Geog/LA,cy-gb,Merthyr Tudful,
544,1,Geog/LA,cy-gb,Caerffili,
545,1,Geog/LA,cy-gb,Blaenau Gwent,
546,1,Geog/LA,cy-gb,Torfaen,
548,1,Geog/LA,cy-gb,Sir Fynwy,
550,1,Geog/LA,cy-gb,Casnewydd,
552,1,Geog/LA,cy-gb,Caerdydd,
512i,1,Geog/LANP,cy-gb,Ynys Mon tu mewn i'r Parc Cenedlaethol,
514i,1,Geog/LANP,cy-gb,Gwynedd tu mewn i'r Parc Cenedlaethol,
516i,1,Geog/LANP,cy-gb,Conwy tu mewn i'r Parc Cenedlaethol,
518i,1,Geog/LANP,cy-gb,Sir Ddinbych tu mewn i'r Parc Cenedlaethol,
520i,1,Geog/LANP,cy-gb,Sir Y Fflint tu mewn i'r Parc Cenedlaethol,
522i,1,Geog/LANP,cy-gb,Wrecsam tu mewn i'r Parc Cenedlaethol,
524i,1,Geog/LANP,cy-gb,Powys tu mewn i'r Parc Cenedlaethol,
526i,1,Geog/LANP,cy-gb,Ceredigion tu mewn i'r Parc Cenedlaethol,
528i,1,Geog/LANP,cy-gb,Sir Benfro tu mewn i'r Parc Cenedlaethol,
530i,1,Geog/LANP,cy-gb,Sir Gaerfryddin tu mewn i'r Parc Cenedlaethol,
532i,1,Geog/LANP,cy-gb,Abertawe tu mewn i'r Parc Cenedlaethol,
534i,1,Geog/LANP,cy-gb,Castell-nedd Port Talbot tu mewn i'r Parc Cenedlaethol,
536i,1,Geog/LANP,cy-gb,Pen-y-bont ar Ogwr tu mewn i'r Parc Cenedlaethol,
538i,1,Geog/LANP,cy-gb,Bro Morgannwg tu mewn i'r Parc Cenedlaethol,
540i,1,Geog/LANP,cy-gb,Rhondda Cynon Taf tu mewn i'r Parc Cenedlaethol,
542i,1,Geog/LANP,cy-gb,Merthyr Tudful tu mewn i'r Parc Cenedlaethol,
544i,1,Geog/LANP,cy-gb,Caerffili tu mewn i'r Parc Cenedlaethol,
545i,1,Geog/LANP,cy-gb,Blaenau Gwent tu mewn i'r Parc Cenedlaethol,
546i,1,Geog/LANP,cy-gb,Torfaen tu mewn i'r Parc Cenedlaethol,
548i,1,Geog/LANP,cy-gb,Sir Fynwy tu mewn i'r Parc Cenedlaethol,
550i,1,Geog/LANP,cy-gb,Casnewydd tu mewn i'r Parc Cenedlaethol,
552i,1,Geog/LANP,cy-gb,Caerdydd tu mewn i'r Parc Cenedlaethol,
512o,1,Geog/LANP,cy-gb,Ynys Mon tu allan i'r Parc Cenedlaethol,
514o,1,Geog/LANP,cy-gb,Gwynedd tu allan i'r Parc Cenedlaethol,
516o,1,Geog/LANP,cy-gb,Conwy tu allan i'r Parc Cenedlaethol,
518o,1,Geog/LANP,cy-gb,Sir Ddinbych tu allan i'r Parc Cenedlaethol,
520o,1,Geog/LANP,cy-gb,Sir Y Fflint tu allan i'r Parc Cenedlaethol,
522o,1,Geog/LANP,cy-gb,Wrecsam tu allan i'r Parc Cenedlaethol,
524o,1,Geog/LANP,cy-gb,Powys tu allan i'r Parc Cenedlaethol,
526o,1,Geog/LANP,cy-gb,Ceredigion tu allan i'r Parc Cenedlaethol,
528o,1,Geog/LANP,cy-gb,Sir Benfro tu allan i'r Parc Cenedlaethol,
530o,1,Geog/LANP,cy-gb,Sir Gaerfryddin tu allan i'r Parc Cenedlaethol,
532o,1,Geog/LANP,cy-gb,Abertawe tu allan i'r Parc Cenedlaethol,
534o,1,Geog/LANP,cy-gb,Castell-nedd Port Talbot tu allan i'r Parc Cenedlaethol,
536o,1,Geog/LANP,cy-gb,Pen-y-bont ar Ogwr tu allan i'r Parc Cenedlaethol,
538o,1,Geog/LANP,cy-gb,Bro Morgannwg tu allan i'r Parc Cenedlaethol,
540o,1,Geog/LANP,cy-gb,Rhondda Cynon Taf tu allan i'r Parc Cenedlaethol,
542o,1,Geog/LANP,cy-gb,Merthyr Tudful tu allan i'r Parc Cenedlaethol,
544o,1,Geog/LANP,cy-gb,Caerffili tu allan i'r Parc Cenedlaethol,
545o,1,Geog/LANP,cy-gb,Blaenau Gwent tu allan i'r Parc Cenedlaethol,
546o,1,Geog/LANP,cy-gb,Torfaen tu allan i'r Parc Cenedlaethol,
548o,1,Geog/LANP,cy-gb,Sir Fynwy tu allan i'r Parc Cenedlaethol,
550o,1,Geog/LANP,cy-gb,Casnewydd tu allan i'r Parc Cenedlaethol,
552o,1,Geog/LANP,cy-gb,Caerdydd tu allan i'r Parc Cenedlaethol,
7A1,1,Geog/LHB,cy-gb,Betsi Cadwaladr,
7A7,1,Geog/LHB,cy-gb,Powys,
7A2,1,Geog/LHB,cy-gb,Hywel Dda,
7A3x,1,Geog/LHB,cy-gb,Abertawe Bro Morgannwg,
7A5x,1,Geog/LHB,cy-gb,Cwm Taf,
7A6,1,Geog/LHB,cy-gb,Aneurin Bevan,
7A4,1,Geog/LHB,cy-gb,Caerdydd a'r Fro,
7A3,1,Geog/LHB,cy-gb,Bae Abertawe,
7A5,1,Geog/LHB,cy-gb,Cwm Taf Morgannwg,
582,1,Geog/NatPark,cy-gb,Parc Cenedlaethol Bannau Brycheiniog,
584,1,Geog/NatPark,cy-gb,Parc Cenedlaethol Afordir Penfro,
586,1,Geog/NatPark,cy-gb,Parc Cenedlaethol Eryri,
TLL1,1,Geog/ITL2,cy-gb,Gorllewin Cymru a'r Cymoedd,
TLL2,1,Geog/ITL2,cy-gb,Dwyrain Cymru,
TLL11,1,Geog/ITL3,cy-gb,Ynys Mon,
TLL12,1,Geog/ITL3,cy-gb,Gwynedd,
TLL13,1,Geog/ITL3,cy-gb,Conwy a Sir Ddinbych,
TLL23,1,Geog/ITL3,cy-gb,Sir y Fflint a Wrecsam,
TLL24,1,Geog/ITL3,cy-gb,Powys,
TLL14,1,Geog/ITL3,cy-gb,"De Orllewin Cymru (Ceredigion, Sir Gaerfyrddin, Sir Benfro)",
TLL18,1,Geog/ITL3,cy-gb,Abertawe,
TLL17,1,Geog/ITL3,cy-gb,Pen-y-bont ar Ogwr a Castell-nedd Port Talbot,
TLL22,1,Geog/ITL3,cy-gb,Caerdydd a Bro Morgannwg,
TLL15,1,Geog/ITL3,cy-gb,"Cymoedd Canolog (Merthyr Tudful, Rhondda Cynon Taf)",
TLL16,1,Geog/ITL3,cy-gb,"Cymoedd Gwent (Blaenau Gwent, Caerffili, Tor-faen)",
TLL21,1,Geog/ITL3,cy-gb,Sir Fynwy a Casnewydd,
562,1,Geog/PolAuth,cy-gb,Heddlu Dyfed Powys,
564,1,Geog/PolAuth,cy-gb,Heddlu Gwent,
566,1,Geog/PolAuth,cy-gb,Heddlu Gogledd Cymru,
568,1,Geog/PolAuth,cy-gb,Heddlu De Cymru,
456,1,Geog/SenConst,cy-gb,Mynwy,
447,1,Geog/SenConst,cy-gb,Rhondda,
448,1,Geog/SenConst,cy-gb,Cwm Cynon,
451,1,Geog/SenConst,cy-gb,Merthyr Tudful a Rhymni,
452,1,Geog/SenConst,cy-gb,Caerffili,
453,1,Geog/SenConst,cy-gb,Islwyn,
445,1,Geog/SenConst,cy-gb,Gorllewin Caerdydd,
455,1,Geog/SenConst,cy-gb,Torfaen,
457,1,Geog/SenConst,cy-gb,Dwyrain Casnewydd,
458,1,Geog/SenConst,cy-gb,Gorllewin Casnewydd,
411,1,Geog/SenConst,cy-gb,Ynys Mon,
412,1,Geog/SenConst,cy-gb,Arfon,
413,1,Geog/SenConst,cy-gb,Aberconwy,
414,1,Geog/SenConst,cy-gb,Gorllewin Clwyd,
454,1,Geog/SenConst,cy-gb,Blaenau Gwent,
434,1,Geog/SenConst,cy-gb,Castell-nedd,
435,1,Geog/SenConst,cy-gb,Aberafan,
446,1,Geog/SenConst,cy-gb,Pontypridd,
437,1,Geog/SenConst,cy-gb,Ogwr,
441,1,Geog/SenConst,cy-gb,Bro Morgannwg,
442,1,Geog/SenConst,cy-gb,De Caerdydd a Phenarth,
443,1,Geog/SenConst,cy-gb,Canol Caerdydd,
444,1,Geog/SenConst,cy-gb,Gogledd Caerdydd,
419,1,Geog/SenConst,cy-gb,De Clwyd,
415,1,Geog/SenConst,cy-gb,Dyffryn Clwyd,
436,1,Geog/SenConst,cy-gb,Pen-y-bont ar Ogwr,
417,1,Geog/SenConst,cy-gb,Alun a Glannau Dyfrdwy,
427,1,Geog/SenConst,cy-gb,Dwyrain Caerfyrddin a Dinefwr,
418,1,Geog/SenConst,cy-gb,Wrecsam,
421,1,Geog/SenConst,cy-gb,Dwyfor Meirionnydd,
422,1,Geog/SenConst,cy-gb,Sir Drefaldwyn,
423,1,Geog/SenConst,cy-gb,Brycheiniog a Sir Faesyfed,
424,1,Geog/SenConst,cy-gb,Ceredigion,
426,1,Geog/SenConst,cy-gb,Gorllewin Caerfyrddin a De Sir Benfro,
428,1,Geog/SenConst,cy-gb,Llanelli,
431,1,Geog/SenConst,cy-gb,Gwyr,
432,1,Geog/SenConst,cy-gb,Gorllewin Abertawe,
433,1,Geog/SenConst,cy-gb,Dwyrain Abertawe,
416,1,Geog/SenConst,cy-gb,Delyn,
425,1,Geog/SenConst,cy-gb,Preseli Sir Benfro,
450,1,Geog/SenReg,cy-gb,Dwyrain De Cymru,
410,1,Geog/SenReg,cy-gb,Gogledd Cymru,
440,1,Geog/SenReg,cy-gb,Canol De Cymru,
420,1,Geog/SenReg,cy-gb,Canolbarth a Gorllewin Cymru,
430,1,Geog/SenReg,cy-gb,Gorllewin De Cymru,
K02000001,1,Geog/UK,cy-gb,Y Deyrnas Unedig,
596,1,Geog/ITL1,cy-gb,Cymru,
E92000001,1,Geog/ITL1,cy-gb,Lloegr,
S92000003,1,Geog/ITL1,cy-gb,Yr Alban,
N92000002,1,Geog/ITL1,cy-gb,Gogledd Iwerddon,
456,1,Geog/WestConst,cy-gb,Mynwy,
447,1,Geog/WestConst,cy-gb,Rhondda,
448,1,Geog/WestConst,cy-gb,Cwm Cynon,
451,1,Geog/WestConst,cy-gb,Merthyr Tudful a Rhymni,
452,1,Geog/WestConst,cy-gb,Caerffili,
453,1,Geog/WestConst,cy-gb,Islwyn,
445,1,Geog/WestConst,cy-gb,Gorllewin Caerdydd,
455,1,Geog/WestConst,cy-gb,Torfaen,
457,1,Geog/WestConst,cy-gb,Dwyrain Casnewydd,
458,1,Geog/WestConst,cy-gb,Gorllewin Casnewydd,
411,1,Geog/WestConst,cy-gb,Ynys Mon,
412,1,Geog/WestConst,cy-gb,Arfon,
413,1,Geog/WestConst,cy-gb,Aberconwy,
414,1,Geog/WestConst,cy-gb,Gorllewin Clwyd,
454,1,Geog/WestConst,cy-gb,Blaenau Gwent,
434,1,Geog/WestConst,cy-gb,Castell-nedd,
435,1,Geog/WestConst,cy-gb,Aberafan,
446,1,Geog/WestConst,cy-gb,Pontypridd,
437,1,Geog/WestConst,cy-gb,Ogwr,
441,1,Geog/WestConst,cy-gb,Bro Morgannwg,
442,1,Geog/WestConst,cy-gb,De Caerdydd a Phenarth,
443,1,Geog/WestConst,cy-gb,Canol Caerdydd,
444,1,Geog/WestConst,cy-gb,Gogledd Caerdydd,
419,1,Geog/WestConst,cy-gb,De Clwyd,
415,1,Geog/WestConst,cy-gb,Dyffryn Clwyd,
436,1,Geog/WestConst,cy-gb,Pen-y-bont ar Ogwr,
417,1,Geog/WestConst,cy-gb,Alun a Glannau Dyfrdwy,
427,1,Geog/WestConst,cy-gb,Dwyrain Caerfyrddin a Dinefwr,
418,1,Geog/WestConst,cy-gb,Wrecsam,
421,1,Geog/WestConst,cy-gb,Dwyfor Meirionnydd,
422,1,Geog/WestConst,cy-gb,Sir Drefaldwyn,
423,1,Geog/WestConst,cy-gb,Brycheiniog a Sir Faesyfed,
424,1,Geog/WestConst,cy-gb,Ceredigion,
426,1,Geog/WestConst,cy-gb,Gorllewin Caerfyrddin a De Sir Benfro,
428,1,Geog/WestConst,cy-gb,Llanelli,
431,1,Geog/WestConst,cy-gb,Gwyr,
432,1,Geog/WestConst,cy-gb,Gorllewin Abertawe,
433,1,Geog/WestConst,cy-gb,Dwyrain Abertawe,
416,1,Geog/WestConst,cy-gb,Delyn,
425,1,Geog/WestConst,cy-gb,Preseli Sir Benfro,
W07000081,1,Geog/WestConst,cy-gb,Aberafan Maesteg,
W07000082,1,Geog/WestConst,cy-gb,Alun a Glannau Dyfrdwy,
W07000083,1,Geog/WestConst,cy-gb,Bangor Aberconwy,
W07000084,1,Geog/WestConst,cy-gb,Blaenau Gwent a Rhymni,
W07000085,1,Geog/WestConst,cy-gb,"Aberhonddu, Maesyfed a Chwm-tawe",
W07000086,1,Geog/WestConst,cy-gb,Pen-y-bont,
W07000087,1,Geog/WestConst,cy-gb,Caerfyrddin,
W07000088,1,Geog/WestConst,cy-gb,Caerffili,
W07000089,1,Geog/WestConst,cy-gb,Dwyrain Caerdydd,
W07000090,1,Geog/WestConst,cy-gb,Gogledd Caerdydd,
W07000091,1,Geog/WestConst,cy-gb,De Caerdydd a Phenarth,
W07000092,1,Geog/WestConst,cy-gb,Gorllewin Caerdydd,
W07000093,1,Geog/WestConst,cy-gb,Ceredigion Preseli,
W07000094,1,Geog/WestConst,cy-gb,Dwyrain Clwyd,
W07000095,1,Geog/WestConst,cy-gb,Gogledd Clwyd,
W07000096,1,Geog/WestConst,cy-gb,Dwyfor Meirionnydd,
W07000097,1,Geog/WestConst,cy-gb,Gŵyr,
W07000098,1,Geog/WestConst,cy-gb,Llanelli,
W07000099,1,Geog/WestConst,cy-gb,Merthyr Tudful ac Aberdâre,
W07000100,1,Geog/WestConst,cy-gb,Canol a De Sir Benfro,
W07000101,1,Geog/WestConst,cy-gb,Sir Fynwy,
W07000102,1,Geog/WestConst,cy-gb,Maldwyn a Glyndŵr,
W07000103,1,Geog/WestConst,cy-gb,Castell-nedd a Dwyrain Abertawe,
W07000104,1,Geog/WestConst,cy-gb,Dwyrain Casnewydd,
W07000105,1,Geog/WestConst,cy-gb,Gorllewin Casnewydd ac Islwyn,
W07000106,1,Geog/WestConst,cy-gb,Pontypridd,
W07000107,1,Geog/WestConst,cy-gb,Rhondda ac Ogwr,
W07000108,1,Geog/WestConst,cy-gb,Gorllewin Abertawe,
W07000109,1,Geog/WestConst,cy-gb,Torfaen,
W07000110,1,Geog/WestConst,cy-gb,Bro Morgannwg,
W07000111,1,Geog/WestConst,cy-gb,Wrecsam,
W07000112,1,Geog/WestConst,cy-gb,Ynys Môn,
NWEAB,1,Geog/CityReg,cy-gb,Uchelgais Gogledd Cymru,
GMWP,1,Geog/CityReg,cy-gb,Partneriaeth Tyfu Canolbarth Cymru,
SBCR,1,Geog/CityReg,cy-gb,Dinas-Rhanbarth Bae Abertawe,
CCR,1,Geog/CityReg,cy-gb,Prifddinas Rhanbarth Caerdydd,
W01000001,1,Geog/LSOA,cy-gb,Isle of Anglesey 007A,
W01000002,1,Geog/LSOA,cy-gb,Isle of Anglesey 007B,
W01000003,1,Geog/LSOA,cy-gb,Isle of Anglesey 001A,
W01000004,1,Geog/LSOA,cy-gb,Isle of Anglesey 001B,
W01000005,1,Geog/LSOA,cy-gb,Isle of Anglesey 005A,
W01000006,1,Geog/LSOA,cy-gb,Isle of Anglesey 006A,
W01000007,1,Geog/LSOA,cy-gb,Isle of Anglesey 009A,
W01000008,1,Geog/LSOA,cy-gb,Isle of Anglesey 008A,
W01000009,1,Geog/LSOA,cy-gb,Isle of Anglesey 007C,
W01000010,1,Geog/LSOA,cy-gb,Isle of Anglesey 002A,
W01000011,1,Geog/LSOA,cy-gb,Isle of Anglesey 008B,
W01000012,1,Geog/LSOA,cy-gb,Isle of Anglesey 006B,
W01000013,1,Geog/LSOA,cy-gb,Isle of Anglesey 005B,
W01000014,1,Geog/LSOA,cy-gb,Isle of Anglesey 006C,
W01000015,1,Geog/LSOA,cy-gb,Isle of Anglesey 008C,
W01000016,1,Geog/LSOA,cy-gb,Isle of Anglesey 003A,
W01000017,1,Geog/LSOA,cy-gb,Isle of Anglesey 003B,
W01000018,1,Geog/LSOA,cy-gb,Isle of Anglesey 001C,
W01000019,1,Geog/LSOA,cy-gb,Isle of Anglesey 005C,
W01000020,1,Geog/LSOA,cy-gb,Isle of Anglesey 002B,
5D,1,Age/5YR,cy-gb,15-19 oed,
W01000021,1,Geog/LSOA,cy-gb,Isle of Anglesey 002C,
W01000022,1,Geog/LSOA,cy-gb,Isle of Anglesey 004A,
W01000023,1,Geog/LSOA,cy-gb,Isle of Anglesey 007D,
W01000024,1,Geog/LSOA,cy-gb,Isle of Anglesey 007E,
W01000025,1,Geog/LSOA,cy-gb,Isle of Anglesey 009B,
W01000026,1,Geog/LSOA,cy-gb,Isle of Anglesey 005D,
W01000027,1,Geog/LSOA,cy-gb,Isle of Anglesey 009C,
W01000028,1,Geog/LSOA,cy-gb,Isle of Anglesey 001D,
W01000029,1,Geog/LSOA,cy-gb,Isle of Anglesey 003C,
W01000030,1,Geog/LSOA,cy-gb,Isle of Anglesey 003D,
W01000031,1,Geog/LSOA,cy-gb,Isle of Anglesey 001E,
W01000032,1,Geog/LSOA,cy-gb,Isle of Anglesey 002D,
W01000033,1,Geog/LSOA,cy-gb,Isle of Anglesey 003E,
W01000034,1,Geog/LSOA,cy-gb,Isle of Anglesey 004B,
W01000035,1,Geog/LSOA,cy-gb,Isle of Anglesey 005E,
W01000036,1,Geog/LSOA,cy-gb,Isle of Anglesey 003F,
W01000037,1,Geog/LSOA,cy-gb,Isle of Anglesey 003G,
W01000038,1,Geog/LSOA,cy-gb,Isle of Anglesey 009D,
W01000039,1,Geog/LSOA,cy-gb,Isle of Anglesey 004C,
W01000040,1,Geog/LSOA,cy-gb,Isle of Anglesey 004D,
W01000041,1,Geog/LSOA,cy-gb,Isle of Anglesey 006D,
W01000042,1,Geog/LSOA,cy-gb,Isle of Anglesey 008D,
W01000043,1,Geog/LSOA,cy-gb,Isle of Anglesey 004E,
W01000044,1,Geog/LSOA,cy-gb,Isle of Anglesey 004F,
W01000047,1,Geog/LSOA,cy-gb,Gwynedd 011A,
W01000048,1,Geog/LSOA,cy-gb,Gwynedd 016A,
W01000049,1,Geog/LSOA,cy-gb,Gwynedd 016B,
W01000050,1,Geog/LSOA,cy-gb,Gwynedd 003A,
W01000051,1,Geog/LSOA,cy-gb,Gwynedd 015A,
W01000052,1,Geog/LSOA,cy-gb,Gwynedd 004A,
W01000053,1,Geog/LSOA,cy-gb,Gwynedd 004B,
W01000054,1,Geog/LSOA,cy-gb,Gwynedd 007A,
W01000056,1,Geog/LSOA,cy-gb,Gwynedd 009A,
W01000057,1,Geog/LSOA,cy-gb,Gwynedd 016C,
W01000059,1,Geog/LSOA,cy-gb,Gwynedd 006A,
W01000060,1,Geog/LSOA,cy-gb,Gwynedd 015B,
W01000061,1,Geog/LSOA,cy-gb,Gwynedd 011B,
W01000062,1,Geog/LSOA,cy-gb,Gwynedd 001A,
W01000063,1,Geog/LSOA,cy-gb,Gwynedd 005A,
W01000064,1,Geog/LSOA,cy-gb,Gwynedd 002A,
W01000065,1,Geog/LSOA,cy-gb,Gwynedd 009B,
W01000066,1,Geog/LSOA,cy-gb,Gwynedd 010A,
W01000067,1,Geog/LSOA,cy-gb,Gwynedd 016D,
W01000068,1,Geog/LSOA,cy-gb,Gwynedd 016E,
W01000069,1,Geog/LSOA,cy-gb,Gwynedd 013A,
W01000070,1,Geog/LSOA,cy-gb,Gwynedd 012A,
W01000071,1,Geog/LSOA,cy-gb,Gwynedd 003B,
W01000072,1,Geog/LSOA,cy-gb,Gwynedd 002B,
W01000073,1,Geog/LSOA,cy-gb,Gwynedd 008A,
W01000074,1,Geog/LSOA,cy-gb,Gwynedd 013B,
W01000075,1,Geog/LSOA,cy-gb,Gwynedd 002C,
W01000076,1,Geog/LSOA,cy-gb,Gwynedd 001B,
W01000077,1,Geog/LSOA,cy-gb,Gwynedd 001C,
W01000078,1,Geog/LSOA,cy-gb,Gwynedd 011C,
W01000079,1,Geog/LSOA,cy-gb,Gwynedd 013C,
W01000080,1,Geog/LSOA,cy-gb,Gwynedd 014C,
W01000081,1,Geog/LSOA,cy-gb,Gwynedd 005B,
W01000082,1,Geog/LSOA,cy-gb,Gwynedd 015C,
W01000083,1,Geog/LSOA,cy-gb,Gwynedd 015D,
W01000084,1,Geog/LSOA,cy-gb,Gwynedd 014D,
W01000085,1,Geog/LSOA,cy-gb,Gwynedd 017C,
W01000086,1,Geog/LSOA,cy-gb,Gwynedd 008B,
W01000087,1,Geog/LSOA,cy-gb,Gwynedd 004C,
W01000088,1,Geog/LSOA,cy-gb,Gwynedd 007B,
W01000089,1,Geog/LSOA,cy-gb,Gwynedd 011D,
W01000090,1,Geog/LSOA,cy-gb,Gwynedd 002D,
W01000091,1,Geog/LSOA,cy-gb,Gwynedd 001D,
W01000092,1,Geog/LSOA,cy-gb,Gwynedd 001E,
W01000093,1,Geog/LSOA,cy-gb,Gwynedd 006B,
W01000094,1,Geog/LSOA,cy-gb,Gwynedd 012B,
W01000095,1,Geog/LSOA,cy-gb,Gwynedd 012C,
W01000096,1,Geog/LSOA,cy-gb,Gwynedd 003C,
W01000097,1,Geog/LSOA,cy-gb,Gwynedd 003D,
W01000098,1,Geog/LSOA,cy-gb,Gwynedd 006C,
W01000099,1,Geog/LSOA,cy-gb,Gwynedd 005C,
W01000100,1,Geog/LSOA,cy-gb,Gwynedd 010B,
W01000101,1,Geog/LSOA,cy-gb,Gwynedd 013D,
W01000102,1,Geog/LSOA,cy-gb,Gwynedd 002E,
W01000103,1,Geog/LSOA,cy-gb,Gwynedd 005D,
W01000104,1,Geog/LSOA,cy-gb,Gwynedd 008C,
W01000105,1,Geog/LSOA,cy-gb,Gwynedd 010C,
W01000106,1,Geog/LSOA,cy-gb,Gwynedd 010D,
W01000107,1,Geog/LSOA,cy-gb,Gwynedd 010E,
W01000108,1,Geog/LSOA,cy-gb,Gwynedd 012D,
W01000109,1,Geog/LSOA,cy-gb,Gwynedd 012E,
W01000110,1,Geog/LSOA,cy-gb,Gwynedd 006D,
W01000111,1,Geog/LSOA,cy-gb,Gwynedd 007C,
W01000112,1,Geog/LSOA,cy-gb,Gwynedd 008D,
W01000113,1,Geog/LSOA,cy-gb,Gwynedd 009C,
W01000114,1,Geog/LSOA,cy-gb,Gwynedd 009D,
W01000115,1,Geog/LSOA,cy-gb,Gwynedd 003E,
W01000116,1,Geog/LSOA,cy-gb,Gwynedd 017D,
W01000117,1,Geog/LSOA,cy-gb,Gwynedd 017E,
W01000118,1,Geog/LSOA,cy-gb,Gwynedd 007D,
W01000119,1,Geog/LSOA,cy-gb,Gwynedd 004D,
W01000121,1,Geog/LSOA,cy-gb,Conwy 015A,
W01000122,1,Geog/LSOA,cy-gb,Conwy 014A,
W01000123,1,Geog/LSOA,cy-gb,Conwy 013A,
W01000124,1,Geog/LSOA,cy-gb,Conwy 012A,
W01000125,1,Geog/LSOA,cy-gb,Conwy 013B,
W01000126,1,Geog/LSOA,cy-gb,Conwy 009A,
W01000127,1,Geog/LSOA,cy-gb,Conwy 009B,
W01000128,1,Geog/LSOA,cy-gb,Conwy 009C,
W01000129,1,Geog/LSOA,cy-gb,Conwy 012B,
5E,1,Age/5YR,cy-gb,20-24 oed,
W01000130,1,Geog/LSOA,cy-gb,Conwy 012C,
W01000131,1,Geog/LSOA,cy-gb,Conwy 012D,
W01000132,1,Geog/LSOA,cy-gb,Conwy 001A,
W01000133,1,Geog/LSOA,cy-gb,Conwy 002A,
W01000134,1,Geog/LSOA,cy-gb,Conwy 015B,
W01000135,1,Geog/LSOA,cy-gb,Conwy 006A,
W01000136,1,Geog/LSOA,cy-gb,Conwy 006B,
W01000137,1,Geog/LSOA,cy-gb,Conwy 015C,
W01000138,1,Geog/LSOA,cy-gb,Conwy 008A,
W01000139,1,Geog/LSOA,cy-gb,Conwy 007A,
W01000140,1,Geog/LSOA,cy-gb,Conwy 010B,
W01000141,1,Geog/LSOA,cy-gb,Conwy 010C,
W01000142,1,Geog/LSOA,cy-gb,Conwy 010D,
W01000143,1,Geog/LSOA,cy-gb,Conwy 007B,
W01000144,1,Geog/LSOA,cy-gb,Conwy 007C,
W01000145,1,Geog/LSOA,cy-gb,Conwy 008B,
W01000146,1,Geog/LSOA,cy-gb,Conwy 001B,
W01000147,1,Geog/LSOA,cy-gb,Conwy 001C,
W01000148,1,Geog/LSOA,cy-gb,Conwy 015D,
W01000149,1,Geog/LSOA,cy-gb,Conwy 005A,
W01000150,1,Geog/LSOA,cy-gb,Conwy 005B,
W01000151,1,Geog/LSOA,cy-gb,Conwy 005C,
W01000152,1,Geog/LSOA,cy-gb,Conwy 005D,
W01000153,1,Geog/LSOA,cy-gb,Conwy 009D,
W01000154,1,Geog/LSOA,cy-gb,Conwy 003A,
W01000155,1,Geog/LSOA,cy-gb,Conwy 004A,
W01000156,1,Geog/LSOA,cy-gb,Conwy 004B,
W01000157,1,Geog/LSOA,cy-gb,Conwy 004C,
W01000158,1,Geog/LSOA,cy-gb,Conwy 004D,
W01000159,1,Geog/LSOA,cy-gb,Conwy 014B,
W01000162,1,Geog/LSOA,cy-gb,Conwy 014C,
W01000163,1,Geog/LSOA,cy-gb,Conwy 009E,
W01000164,1,Geog/LSOA,cy-gb,Conwy 009F,
W01000165,1,Geog/LSOA,cy-gb,Conwy 006C,
W01000166,1,Geog/LSOA,cy-gb,Conwy 006D,
W01000167,1,Geog/LSOA,cy-gb,Conwy 011C,
W01000168,1,Geog/LSOA,cy-gb,Conwy 002B,
W01000169,1,Geog/LSOA,cy-gb,Conwy 001D,
W01000170,1,Geog/LSOA,cy-gb,Conwy 013C,
W01000171,1,Geog/LSOA,cy-gb,Conwy 013D,
W01000172,1,Geog/LSOA,cy-gb,Conwy 013E,
W01000173,1,Geog/LSOA,cy-gb,Conwy 003B,
W01000174,1,Geog/LSOA,cy-gb,Conwy 003C,
W01000175,1,Geog/LSOA,cy-gb,Conwy 003D,
W01000176,1,Geog/LSOA,cy-gb,Conwy 011D,
W01000177,1,Geog/LSOA,cy-gb,Conwy 011E,
W01000178,1,Geog/LSOA,cy-gb,Conwy 010E,
W01000179,1,Geog/LSOA,cy-gb,Conwy 010F,
W01000180,1,Geog/LSOA,cy-gb,Conwy 008C,
W01000181,1,Geog/LSOA,cy-gb,Conwy 008D,
W01000182,1,Geog/LSOA,cy-gb,Conwy 007D,
W01000183,1,Geog/LSOA,cy-gb,Conwy 008E,
W01000184,1,Geog/LSOA,cy-gb,Conwy 005E,
