fact,value,Area_id,DataType_id,Domain_id
10585,1,W01000402,DEC,COMS
10586,5,W01000402,DEC,ED
10587,6,W01000402,DEC,EMPL
10588,5,W01000402,DEC,HEAL
10589,1,W01000402,DEC,HOUS
10590,5,W01000402,DEC,INCOM
10591,9,W01000402,DEC,PHYS
10592,4,W01000402,DEC,WIMD
10593,2,W01000402,QUIN,WIMD
10594,3,W01000402,QUIN,INCOM
10595,3,W01000402,QUIN,EMPL
10596,3,W01000402,QUIN,HEAL
10597,3,W01000402,QUIN,ED
10598,3,W01000402,QUIN,ATS
10599,1,W01000402,QUIN,HOUS
10600,1,W01000402,QUIN,COMS
10601,5,W01000402,QUIN,PHYS
10602,717,W01000402,RANK,WIMD
10603,848,W01000402,RANK,INCOM
10604,1014,W01000402,RANK,EMPL
10605,894,W01000402,RANK,HEAL
10606,864,W01000402,RANK,ED
10607,1047,W01000402,RANK,ATS
10608,50,W01000402,RANK,HOUS
10609,74,W01000402,RANK,COMS
10610,1674,W01000402,RANK,PHYS
10611,1,W01000403,DEC,ATS
10612,10,W01000403,DEC,COMS
10613,9,W01000403,DEC,ED
10614,10,W01000403,DEC,EMPL
10615,9,W01000403,DEC,HEAL
10616,7,W01000403,DEC,HOUS
10617,9,W01000403,DEC,INCOM
10618,8,W01000403,DEC,PHYS
10619,8,W01000403,DEC,WIMD
10620,4,W01000403,QUIN,WIMD
10621,5,W01000403,QUIN,INCOM
10622,5,W01000403,QUIN,EMPL
10623,5,W01000403,QUIN,HEAL
10624,5,W01000403,QUIN,ED
10625,1,W01000403,QUIN,ATS
10626,4,W01000403,QUIN,HOUS
10627,5,W01000403,QUIN,COMS
10628,4,W01000403,QUIN,PHYS
10629,1465,W01000403,RANK,WIMD
10630,1662,W01000403,RANK,INCOM
10631,1827,W01000403,RANK,EMPL
10632,1707,W01000403,RANK,HEAL
10633,1650,W01000403,RANK,ED
10634,66,W01000403,RANK,ATS
10635,1154,W01000403,RANK,HOUS
10636,1826,W01000403,RANK,COMS
10637,1438,W01000403,RANK,PHYS
10638,2,W01000404,DEC,ATS
10639,9,W01000404,DEC,COMS
10640,8,W01000404,DEC,ED
10641,9,W01000404,DEC,EMPL
10642,8,W01000404,DEC,HEAL
10643,6,W01000404,DEC,HOUS
10644,8,W01000404,DEC,INCOM
10645,9,W01000404,DEC,PHYS
10646,8,W01000404,DEC,WIMD
10647,4,W01000404,QUIN,WIMD
10648,4,W01000404,QUIN,INCOM
10649,5,W01000404,QUIN,EMPL
10650,4,W01000404,QUIN,HEAL
10651,4,W01000404,QUIN,ED
10652,1,W01000404,QUIN,ATS
10653,3,W01000404,QUIN,HOUS
10654,5,W01000404,QUIN,COMS
10655,5,W01000404,QUIN,PHYS
10656,1495,W01000404,RANK,WIMD
10657,1425,W01000404,RANK,INCOM
10658,1637,W01000404,RANK,EMPL
10659,1479,W01000404,RANK,HEAL
10660,1476,W01000404,RANK,ED
10661,293,W01000404,RANK,ATS
10662,1111,W01000404,RANK,HOUS
10663,1618,W01000404,RANK,COMS
10664,1623,W01000404,RANK,PHYS
10665,7,W01000405,DEC,ATS
10666,2,W01000405,DEC,COMS
10667,2,W01000405,DEC,ED
10668,4,W01000405,DEC,EMPL
10669,3,W01000405,DEC,HEAL
10670,2,W01000405,DEC,HOUS
10671,2,W01000405,DEC,INCOM
10672,9,W01000405,DEC,PHYS
10673,3,W01000405,DEC,WIMD
10674,2,W01000405,QUIN,WIMD
10675,1,W01000405,QUIN,INCOM
10676,2,W01000405,QUIN,EMPL
10677,2,W01000405,QUIN,HEAL
10678,1,W01000405,QUIN,ED
10679,4,W01000405,QUIN,ATS
10680,1,W01000405,QUIN,HOUS
10681,1,W01000405,QUIN,COMS
10682,5,W01000405,QUIN,PHYS
10683,458,W01000405,RANK,WIMD
10684,347,W01000405,RANK,INCOM
10685,622,W01000405,RANK,EMPL
10686,503,W01000405,RANK,HEAL
10687,296,W01000405,RANK,ED
10688,1200,W01000405,RANK,ATS
10689,355,W01000405,RANK,HOUS
10690,266,W01000405,RANK,COMS
10691,1706,W01000405,RANK,PHYS
10692,4,W01000406,DEC,ATS
10693,3,W01000406,DEC,COMS
10694,1,W01000406,DEC,ED
10695,3,W01000406,DEC,EMPL
10696,3,W01000406,DEC,HEAL
10697,3,W01000406,DEC,HOUS
10698,2,W01000406,DEC,INCOM
10699,10,W01000406,DEC,PHYS
10700,2,W01000406,DEC,WIMD
10701,1,W01000406,QUIN,WIMD
10702,1,W01000406,QUIN,INCOM
10703,2,W01000406,QUIN,EMPL
10704,2,W01000406,QUIN,HEAL
10705,1,W01000406,QUIN,ED
10706,2,W01000406,QUIN,ATS
10707,2,W01000406,QUIN,HOUS
10708,2,W01000406,QUIN,COMS
10709,5,W01000406,QUIN,PHYS
10710,341,W01000406,RANK,WIMD
10711,320,W01000406,RANK,INCOM
10712,390,W01000406,RANK,EMPL
10713,402,W01000406,RANK,HEAL
10714,177,W01000406,RANK,ED
10715,711,W01000406,RANK,ATS
10716,507,W01000406,RANK,HOUS
10717,527,W01000406,RANK,COMS
10718,1784,W01000406,RANK,PHYS
10719,2,W01000407,DEC,ATS
10720,3,W01000407,DEC,COMS
10721,8,W01000407,DEC,ED
10722,10,W01000407,DEC,EMPL
10723,9,W01000407,DEC,HEAL
10724,8,W01000407,DEC,HOUS
10725,10,W01000407,DEC,INCOM
10726,8,W01000407,DEC,PHYS
10727,9,W01000407,DEC,WIMD
10728,5,W01000407,QUIN,WIMD
10729,5,W01000407,QUIN,INCOM
10730,5,W01000407,QUIN,EMPL
10731,5,W01000407,QUIN,HEAL
10732,4,W01000407,QUIN,ED
10733,1,W01000407,QUIN,ATS
10734,4,W01000407,QUIN,HOUS
10735,2,W01000407,QUIN,COMS
10736,4,W01000407,QUIN,PHYS
10737,1554,W01000407,RANK,WIMD
10738,1744,W01000407,RANK,INCOM
10739,1727,W01000407,RANK,EMPL
10740,1657,W01000407,RANK,HEAL
10741,1528,W01000407,RANK,ED
10742,336,W01000407,RANK,ATS
10743,1467,W01000407,RANK,HOUS
10744,412,W01000407,RANK,COMS
10745,1391,W01000407,RANK,PHYS
10746,3,W01000408,DEC,ATS
10747,5,W01000408,DEC,COMS
10748,3,W01000408,DEC,ED
10749,5,W01000408,DEC,EMPL
10750,5,W01000408,DEC,HEAL
10751,8,W01000408,DEC,HOUS
10752,4,W01000408,DEC,INCOM
10753,10,W01000408,DEC,PHYS
10754,5,W01000408,DEC,WIMD
10755,3,W01000408,QUIN,WIMD
10756,2,W01000408,QUIN,INCOM
10757,3,W01000408,QUIN,EMPL
10758,3,W01000408,QUIN,HEAL
10759,2,W01000408,QUIN,ED
10760,2,W01000408,QUIN,ATS
10761,4,W01000408,QUIN,HOUS
10762,3,W01000408,QUIN,COMS
10763,5,W01000408,QUIN,PHYS
10764,846,W01000408,RANK,WIMD
10765,715,W01000408,RANK,INCOM
10766,870,W01000408,RANK,EMPL
10767,875,W01000408,RANK,HEAL
10768,537,W01000408,RANK,ED
10769,467,W01000408,RANK,ATS
10770,1356,W01000408,RANK,HOUS
10771,954,W01000408,RANK,COMS
10772,1869,W01000408,RANK,PHYS
10773,4,W01000409,DEC,ATS
10774,2,W01000409,DEC,COMS
10775,1,W01000409,DEC,ED
10776,1,W01000409,DEC,EMPL
10777,1,W01000409,DEC,HEAL
10778,7,W01000409,DEC,HOUS
10779,1,W01000409,DEC,INCOM
10780,8,W01000409,DEC,PHYS
10781,1,W01000409,DEC,WIMD
10782,1,W01000409,QUIN,WIMD
10783,1,W01000409,QUIN,INCOM
10784,1,W01000409,QUIN,EMPL
10785,1,W01000409,QUIN,HEAL
10786,1,W01000409,QUIN,ED
10787,2,W01000409,QUIN,ATS
10788,4,W01000409,QUIN,HOUS
10789,1,W01000409,QUIN,COMS
10790,4,W01000409,QUIN,PHYS
10791,99,W01000409,RANK,WIMD
10792,52,W01000409,RANK,INCOM
10793,157,W01000409,RANK,EMPL
10794,191,W01000409,RANK,HEAL
10795,40,W01000409,RANK,ED
10796,699,W01000409,RANK,ATS
10797,1193,W01000409,RANK,HOUS
10798,250,W01000409,RANK,COMS
10799,1393,W01000409,RANK,PHYS
10800,9,W01000410,DEC,ATS
10801,3,W01000410,DEC,COMS
10802,5,W01000410,DEC,ED
10803,5,W01000410,DEC,EMPL
10804,6,W01000410,DEC,HEAL
10805,3,W01000410,DEC,HOUS
10806,5,W01000410,DEC,INCOM
10807,9,W01000410,DEC,PHYS
10808,6,W01000410,DEC,WIMD
10809,3,W01000410,QUIN,WIMD
10810,3,W01000410,QUIN,INCOM
10811,3,W01000410,QUIN,EMPL
10812,3,W01000410,QUIN,HEAL
10813,3,W01000410,QUIN,ED
10814,5,W01000410,QUIN,ATS
10815,2,W01000410,QUIN,HOUS
10816,2,W01000410,QUIN,COMS
10817,5,W01000410,QUIN,PHYS
10818,997,W01000410,RANK,WIMD
10819,916,W01000410,RANK,INCOM
10820,930,W01000410,RANK,EMPL
10821,996,W01000410,RANK,HEAL
10822,772,W01000410,RANK,ED
10823,1550,W01000410,RANK,ATS
10824,409,W01000410,RANK,HOUS
10825,403,W01000410,RANK,COMS
10826,1536,W01000410,RANK,PHYS
10827,5,W01000411,DEC,ATS
10828,2,W01000411,DEC,COMS
10829,2,W01000411,DEC,ED
10830,3,W01000411,DEC,EMPL
10831,3,W01000411,DEC,HEAL
10832,8,W01000411,DEC,HOUS
10833,3,W01000411,DEC,INCOM
10834,10,W01000411,DEC,PHYS
10835,3,W01000411,DEC,WIMD
10836,2,W01000411,QUIN,WIMD
10837,2,W01000411,QUIN,INCOM
10838,2,W01000411,QUIN,EMPL
10839,2,W01000411,QUIN,HEAL
10840,1,W01000411,QUIN,ED
10841,3,W01000411,QUIN,ATS
10842,4,W01000411,QUIN,HOUS
10843,1,W01000411,QUIN,COMS
10844,5,W01000411,QUIN,PHYS
10845,454,W01000411,RANK,WIMD
10846,463,W01000411,RANK,INCOM
10847,392,W01000411,RANK,EMPL
10848,551,W01000411,RANK,HEAL
10849,199,W01000411,RANK,ED
10850,894,W01000411,RANK,ATS
10851,1412,W01000411,RANK,HOUS
10852,274,W01000411,RANK,COMS
10853,1823,W01000411,RANK,PHYS
10854,3,W01000412,DEC,ATS
10855,3,W01000412,DEC,COMS
10856,6,W01000412,DEC,ED
10857,5,W01000412,DEC,EMPL
10858,5,W01000412,DEC,HEAL
10859,4,W01000412,DEC,HOUS
10860,6,W01000412,DEC,INCOM
10861,8,W01000412,DEC,PHYS
10862,5,W01000412,DEC,WIMD
10863,3,W01000412,QUIN,WIMD
10864,3,W01000412,QUIN,INCOM
10865,3,W01000412,QUIN,EMPL
10866,3,W01000412,QUIN,HEAL
10867,3,W01000412,QUIN,ED
10868,2,W01000412,QUIN,ATS
10869,2,W01000412,QUIN,HOUS
10870,2,W01000412,QUIN,COMS
10871,4,W01000412,QUIN,PHYS
10872,893,W01000412,RANK,WIMD
10873,1044,W01000412,RANK,INCOM
10874,897,W01000412,RANK,EMPL
10875,766,W01000412,RANK,HEAL
10876,1037,W01000412,RANK,ED
10877,391,W01000412,RANK,ATS
10878,577,W01000412,RANK,HOUS
10879,492,W01000412,RANK,COMS
10880,1457,W01000412,RANK,PHYS
10881,2,W01000413,DEC,ATS
10882,1,W01000413,DEC,COMS
10883,1,W01000413,DEC,ED
10884,1,W01000413,DEC,EMPL
10885,1,W01000413,DEC,HEAL
10886,4,W01000413,DEC,HOUS
10887,1,W01000413,DEC,INCOM
10888,5,W01000413,DEC,PHYS
10889,1,W01000413,DEC,WIMD
10890,1,W01000413,QUIN,WIMD
10891,1,W01000413,QUIN,INCOM
10892,1,W01000413,QUIN,EMPL
10893,1,W01000413,QUIN,HEAL
10894,1,W01000413,QUIN,ED
10895,1,W01000413,QUIN,ATS
10896,2,W01000413,QUIN,HOUS
10897,1,W01000413,QUIN,COMS
10898,3,W01000413,QUIN,PHYS
10899,9,W01000413,RANK,WIMD
10900,9,W01000413,RANK,INCOM
10901,43,W01000413,RANK,EMPL
10902,64,W01000413,RANK,HEAL
10903,1,W01000413,RANK,ED
10904,354,W01000413,RANK,ATS
10905,602,W01000413,RANK,HOUS
10906,10,W01000413,RANK,COMS
10907,866,W01000413,RANK,PHYS
10908,3,W01000414,DEC,ATS
10909,1,W01000414,DEC,COMS
10910,1,W01000414,DEC,ED
10911,2,W01000414,DEC,EMPL
10912,1,W01000414,DEC,HEAL
10913,5,W01000414,DEC,HOUS
10914,1,W01000414,DEC,INCOM
10915,9,W01000414,DEC,PHYS
10916,1,W01000414,DEC,WIMD
10917,1,W01000414,QUIN,WIMD
10918,1,W01000414,QUIN,INCOM
10919,1,W01000414,QUIN,EMPL
10920,1,W01000414,QUIN,HEAL
10921,1,W01000414,QUIN,ED
10922,2,W01000414,QUIN,ATS
10923,3,W01000414,QUIN,HOUS
10924,1,W01000414,QUIN,COMS
10925,5,W01000414,QUIN,PHYS
10926,80,W01000414,RANK,WIMD
10927,44,W01000414,RANK,INCOM
10928,229,W01000414,RANK,EMPL
10929,182,W01000414,RANK,HEAL
10930,32,W01000414,RANK,ED
10931,426,W01000414,RANK,ATS
10932,789,W01000414,RANK,HOUS
10933,23,W01000414,RANK,COMS
10934,1685,W01000414,RANK,PHYS
10935,10,W01000415,DEC,ATS
10936,2,W01000415,DEC,COMS
10937,8,W01000415,DEC,ED
10938,7,W01000415,DEC,EMPL
10939,8,W01000415,DEC,HEAL
10940,10,W01000415,DEC,HOUS
10941,7,W01000415,DEC,INCOM
10942,9,W01000415,DEC,PHYS
10943,9,W01000415,DEC,WIMD
10944,5,W01000415,QUIN,WIMD
10945,4,W01000415,QUIN,INCOM
10946,4,W01000415,QUIN,EMPL
10947,4,W01000415,QUIN,HEAL
10948,4,W01000415,QUIN,ED
10949,5,W01000415,QUIN,ATS
10950,5,W01000415,QUIN,HOUS
10951,1,W01000415,QUIN,COMS
10952,5,W01000415,QUIN,PHYS
10953,1535,W01000415,RANK,WIMD
10954,1274,W01000415,RANK,INCOM
10955,1147,W01000415,RANK,EMPL
10956,1466,W01000415,RANK,HEAL
10957,1354,W01000415,RANK,ED
10958,1880,W01000415,RANK,ATS
10959,1791,W01000415,RANK,HOUS
10960,341,W01000415,RANK,COMS
10961,1578,W01000415,RANK,PHYS
10962,10,W01000416,DEC,ATS
10963,10,W01000416,DEC,COMS
10964,9,W01000416,DEC,ED
10965,10,W01000416,DEC,EMPL
10966,10,W01000416,DEC,HEAL
10967,10,W01000416,DEC,HOUS
10968,10,W01000416,DEC,INCOM
10969,7,W01000416,DEC,PHYS
10970,10,W01000416,DEC,WIMD
10971,5,W01000416,QUIN,WIMD
10972,5,W01000416,QUIN,INCOM
10973,5,W01000416,QUIN,EMPL
10974,5,W01000416,QUIN,HEAL
10975,5,W01000416,QUIN,ED
10976,5,W01000416,QUIN,ATS
10977,5,W01000416,QUIN,HOUS
10978,5,W01000416,QUIN,COMS
10979,4,W01000416,QUIN,PHYS
10980,1892,W01000416,RANK,WIMD
10981,1838,W01000416,RANK,INCOM
10982,1846,W01000416,RANK,EMPL
10983,1789,W01000416,RANK,HEAL
10984,1547,W01000416,RANK,ED
10985,1818,W01000416,RANK,ATS
10986,1889,W01000416,RANK,HOUS
10987,1778,W01000416,RANK,COMS
10988,1332,W01000416,RANK,PHYS
10989,4,W01000417,DEC,ATS
10990,10,W01000417,DEC,COMS
10991,10,W01000417,DEC,ED
10992,10,W01000417,DEC,EMPL
10993,9,W01000417,DEC,HEAL
10994,8,W01000417,DEC,HOUS
10995,10,W01000417,DEC,INCOM
10996,7,W01000417,DEC,PHYS
10997,10,W01000417,DEC,WIMD
10998,5,W01000417,QUIN,WIMD
10999,5,W01000417,QUIN,INCOM
11000,5,W01000417,QUIN,EMPL
11001,5,W01000417,QUIN,HEAL
11002,5,W01000417,QUIN,ED
11003,2,W01000417,QUIN,ATS
11004,4,W01000417,QUIN,HOUS
11005,5,W01000417,QUIN,COMS
11006,4,W01000417,QUIN,PHYS
11007,1805,W01000417,RANK,WIMD
11008,1873,W01000417,RANK,INCOM
11009,1887,W01000417,RANK,EMPL
11010,1719,W01000417,RANK,HEAL
11011,1797,W01000417,RANK,ED
11012,728,W01000417,RANK,ATS
11013,1514,W01000417,RANK,HOUS
11014,1812,W01000417,RANK,COMS
11015,1235,W01000417,RANK,PHYS
11016,1,W01000418,DEC,ATS
11017,9,W01000418,DEC,COMS
11018,8,W01000418,DEC,ED
11019,8,W01000418,DEC,EMPL
11020,9,W01000418,DEC,HEAL
11021,7,W01000418,DEC,HOUS
11022,8,W01000418,DEC,INCOM
11023,6,W01000418,DEC,PHYS
11024,8,W01000418,DEC,WIMD
11025,4,W01000418,QUIN,WIMD
11026,4,W01000418,QUIN,INCOM
11027,4,W01000418,QUIN,EMPL
11028,5,W01000418,QUIN,HEAL
11029,4,W01000418,QUIN,ED
11030,1,W01000418,QUIN,ATS
11031,4,W01000418,QUIN,HOUS
11032,5,W01000418,QUIN,COMS
11033,3,W01000418,QUIN,PHYS
11034,1415,W01000418,RANK,WIMD
11035,1415,W01000418,RANK,INCOM
11036,1471,W01000418,RANK,EMPL
11037,1599,W01000418,RANK,HEAL
11038,1481,W01000418,RANK,ED
11039,188,W01000418,RANK,ATS
11040,1302,W01000418,RANK,HOUS
11041,1595,W01000418,RANK,COMS
11042,1100,W01000418,RANK,PHYS
11043,3,W01000419,DEC,ATS
11044,4,W01000419,DEC,COMS
11045,6,W01000419,DEC,ED
11046,5,W01000419,DEC,EMPL
11047,4,W01000419,DEC,HEAL
11048,8,W01000419,DEC,HOUS
11049,4,W01000419,DEC,INCOM
11050,6,W01000419,DEC,PHYS
11051,4,W01000419,DEC,WIMD
11052,2,W01000419,QUIN,WIMD
11053,2,W01000419,QUIN,INCOM
11054,3,W01000419,QUIN,EMPL
11055,2,W01000419,QUIN,HEAL
11056,3,W01000419,QUIN,ED
11057,2,W01000419,QUIN,ATS
11058,4,W01000419,QUIN,HOUS
11059,2,W01000419,QUIN,COMS
11060,3,W01000419,QUIN,PHYS
11061,754,W01000419,RANK,WIMD
11062,639,W01000419,RANK,INCOM
11063,791,W01000419,RANK,EMPL
11064,600,W01000419,RANK,HEAL
11065,992,W01000419,RANK,ED
11066,386,W01000419,RANK,ATS
11067,1512,W01000419,RANK,HOUS
11068,693,W01000419,RANK,COMS
11069,969,W01000419,RANK,PHYS
11070,10,W01000420,DEC,ATS
11071,2,W01000420,DEC,COMS
11072,6,W01000420,DEC,ED
11073,5,W01000420,DEC,EMPL
11074,5,W01000420,DEC,HEAL
11075,4,W01000420,DEC,HOUS
11076,6,W01000420,DEC,INCOM
11077,7,W01000420,DEC,PHYS
11078,6,W01000420,DEC,WIMD
11079,3,W01000420,QUIN,WIMD
11080,3,W01000420,QUIN,INCOM
11081,3,W01000420,QUIN,EMPL
11082,3,W01000420,QUIN,HEAL
11083,3,W01000420,QUIN,ED
11084,5,W01000420,QUIN,ATS
11085,2,W01000420,QUIN,HOUS
11086,1,W01000420,QUIN,COMS
11087,4,W01000420,QUIN,PHYS
11088,1035,W01000420,RANK,WIMD
11089,997,W01000420,RANK,INCOM
11090,904,W01000420,RANK,EMPL
11091,787,W01000420,RANK,HEAL
11092,969,W01000420,RANK,ED
11093,1812,W01000420,RANK,ATS
11094,603,W01000420,RANK,HOUS
11095,330,W01000420,RANK,COMS
11096,1245,W01000420,RANK,PHYS
11097,7,W01000422,DEC,ATS
11098,5,W01000422,DEC,COMS
11099,6,W01000422,DEC,ED
11100,6,W01000422,DEC,EMPL
11101,6,W01000422,DEC,HEAL
11102,7,W01000422,DEC,HOUS
11103,7,W01000422,DEC,INCOM
11104,8,W01000422,DEC,PHYS
11105,7,W01000422,DEC,WIMD
11106,4,W01000422,QUIN,WIMD
11107,4,W01000422,QUIN,INCOM
11108,3,W01000422,QUIN,EMPL
11109,3,W01000422,QUIN,HEAL
11110,3,W01000422,QUIN,ED
11111,4,W01000422,QUIN,ATS
11112,4,W01000422,QUIN,HOUS
11113,3,W01000422,QUIN,COMS
11114,4,W01000422,QUIN,PHYS
11115,1286,W01000422,RANK,WIMD
11116,1205,W01000422,RANK,INCOM
11117,961,W01000422,RANK,EMPL
11118,1009,W01000422,RANK,HEAL
11119,961,W01000422,RANK,ED
11120,1334,W01000422,RANK,ATS
11121,1161,W01000422,RANK,HOUS
11122,930,W01000422,RANK,COMS
11123,1447,W01000422,RANK,PHYS
11124,3,W01000423,DEC,ATS
11125,1,W01000423,DEC,COMS
11126,2,W01000423,DEC,ED
11127,5,W01000423,DEC,EMPL
11128,4,W01000423,DEC,HEAL
11129,6,W01000423,DEC,HOUS
11130,4,W01000423,DEC,INCOM
11131,10,W01000423,DEC,PHYS
11132,4,W01000423,DEC,WIMD
11133,2,W01000423,QUIN,WIMD
11134,2,W01000423,QUIN,INCOM
11135,3,W01000423,QUIN,EMPL
11136,2,W01000423,QUIN,HEAL
11137,1,W01000423,QUIN,ED
11138,2,W01000423,QUIN,ATS
11139,3,W01000423,QUIN,HOUS
11140,1,W01000423,QUIN,COMS
11141,5,W01000423,QUIN,PHYS
11142,599,W01000423,RANK,WIMD
11143,710,W01000423,RANK,INCOM
11144,859,W01000423,RANK,EMPL
11145,622,W01000423,RANK,HEAL
11146,307,W01000423,RANK,ED
11147,572,W01000423,RANK,ATS
11148,1049,W01000423,RANK,HOUS
11149,76,W01000423,RANK,COMS
11150,1802,W01000423,RANK,PHYS
11151,8,W01000424,DEC,ATS
11152,2,W01000424,DEC,COMS
11153,3,W01000424,DEC,ED
11154,6,W01000424,DEC,EMPL
11155,5,W01000424,DEC,HEAL
11156,3,W01000424,DEC,HOUS
11157,6,W01000424,DEC,INCOM
11158,10,W01000424,DEC,PHYS
11159,5,W01000424,DEC,WIMD
11160,3,W01000424,QUIN,WIMD
11161,3,W01000424,QUIN,INCOM
11162,3,W01000424,QUIN,EMPL
11163,3,W01000424,QUIN,HEAL
11164,2,W01000424,QUIN,ED
11165,4,W01000424,QUIN,ATS
11166,2,W01000424,QUIN,HOUS
11167,1,W01000424,QUIN,COMS
11168,5,W01000424,QUIN,PHYS
11169,931,W01000424,RANK,WIMD
11170,1005,W01000424,RANK,INCOM
11171,1025,W01000424,RANK,EMPL
11172,898,W01000424,RANK,HEAL
11173,423,W01000424,RANK,ED
11174,1367,W01000424,RANK,ATS
11175,536,W01000424,RANK,HOUS
11176,329,W01000424,RANK,COMS
11177,1772,W01000424,RANK,PHYS
11178,3,W01000425,DEC,ATS
11179,1,W01000425,DEC,COMS
11180,1,W01000425,DEC,ED
11181,1,W01000425,DEC,EMPL
11182,1,W01000425,DEC,HEAL
11183,5,W01000425,DEC,HOUS
11184,1,W01000425,DEC,INCOM
11185,9,W01000425,DEC,PHYS
11186,1,W01000425,DEC,WIMD
11187,1,W01000425,QUIN,WIMD
11188,1,W01000425,QUIN,INCOM
11189,1,W01000425,QUIN,EMPL
11190,1,W01000425,QUIN,HEAL
11191,1,W01000425,QUIN,ED
11192,2,W01000425,QUIN,ATS
11193,3,W01000425,QUIN,HOUS
11194,1,W01000425,QUIN,COMS
11195,5,W01000425,QUIN,PHYS
11196,45,W01000425,RANK,WIMD
11197,56,W01000425,RANK,INCOM
11198,126,W01000425,RANK,EMPL
11199,48,W01000425,RANK,HEAL
11200,2,W01000425,RANK,ED
11201,514,W01000425,RANK,ATS
11202,904,W01000425,RANK,HOUS
11203,21,W01000425,RANK,COMS
11204,1604,W01000425,RANK,PHYS
11205,5,W01000426,DEC,ATS
11206,7,W01000426,DEC,COMS
11207,7,W01000426,DEC,ED
11208,4,W01000426,DEC,EMPL
11209,4,W01000426,DEC,HEAL
11210,6,W01000426,DEC,HOUS
11211,6,W01000426,DEC,INCOM
11212,4,W01000426,DEC,PHYS
11213,5,W01000426,DEC,WIMD
11214,3,W01000426,QUIN,WIMD
11215,3,W01000426,QUIN,INCOM
11216,2,W01000426,QUIN,EMPL
11217,2,W01000426,QUIN,HEAL
11218,4,W01000426,QUIN,ED
11219,3,W01000426,QUIN,ATS
11220,3,W01000426,QUIN,HOUS
11221,4,W01000426,QUIN,COMS
11222,2,W01000426,QUIN,PHYS
11223,950,W01000426,RANK,WIMD
11224,1007,W01000426,RANK,INCOM
11225,655,W01000426,RANK,EMPL
11226,616,W01000426,RANK,HEAL
11227,1190,W01000426,RANK,ED
11228,953,W01000426,RANK,ATS
11229,1134,W01000426,RANK,HOUS
11230,1209,W01000426,RANK,COMS
11231,617,W01000426,RANK,PHYS
11232,1,W01000427,DEC,ATS
11233,9,W01000427,DEC,COMS
11234,7,W01000427,DEC,ED
11235,8,W01000427,DEC,EMPL
11236,8,W01000427,DEC,HEAL
11237,1,W01000427,DEC,HOUS
11238,7,W01000427,DEC,INCOM
11239,9,W01000427,DEC,PHYS
11240,5,W01000427,DEC,WIMD
11241,3,W01000427,QUIN,WIMD
11242,4,W01000427,QUIN,INCOM
11243,4,W01000427,QUIN,EMPL
11244,4,W01000427,QUIN,HEAL
11245,4,W01000427,QUIN,ED
11246,1,W01000427,QUIN,ATS
11247,1,W01000427,QUIN,HOUS
11248,5,W01000427,QUIN,COMS
11249,5,W01000427,QUIN,PHYS
11250,830,W01000427,RANK,WIMD
11251,1209,W01000427,RANK,INCOM
11252,1364,W01000427,RANK,EMPL
11253,1454,W01000427,RANK,HEAL
11254,1312,W01000427,RANK,ED
11255,2,W01000427,RANK,ATS
11256,165,W01000427,RANK,HOUS
11257,1601,W01000427,RANK,COMS
11258,1550,W01000427,RANK,PHYS
11259,1,W01000428,DEC,ATS
11260,9,W01000428,DEC,COMS
11261,5,W01000428,DEC,ED
11262,10,W01000428,DEC,EMPL
11263,10,W01000428,DEC,HEAL
11264,4,W01000428,DEC,HOUS
11265,9,W01000428,DEC,INCOM
11266,8,W01000428,DEC,PHYS
11267,7,W01000428,DEC,WIMD
11268,4,W01000428,QUIN,WIMD
11269,5,W01000428,QUIN,INCOM
11270,5,W01000428,QUIN,EMPL
11271,5,W01000428,QUIN,HEAL
11272,3,W01000428,QUIN,ED
11273,1,W01000428,QUIN,ATS
11274,2,W01000428,QUIN,HOUS
11275,5,W01000428,QUIN,COMS
11276,4,W01000428,QUIN,PHYS
11277,1235,W01000428,RANK,WIMD
11278,1551,W01000428,RANK,INCOM
11279,1731,W01000428,RANK,EMPL
11280,1742,W01000428,RANK,HEAL
11281,868,W01000428,RANK,ED
11282,69,W01000428,RANK,ATS
11283,658,W01000428,RANK,HOUS
11284,1706,W01000428,RANK,COMS
11285,1371,W01000428,RANK,PHYS
11286,1,W01000429,DEC,ATS
11287,10,W01000429,DEC,COMS
11288,9,W01000429,DEC,ED
11289,9,W01000429,DEC,EMPL
11290,10,W01000429,DEC,HEAL
11291,5,W01000429,DEC,HOUS
11292,9,W01000429,DEC,INCOM
11293,6,W01000429,DEC,PHYS
11294,7,W01000429,DEC,WIMD
11295,4,W01000429,QUIN,WIMD
11296,5,W01000429,QUIN,INCOM
11297,5,W01000429,QUIN,EMPL
11298,5,W01000429,QUIN,HEAL
11299,5,W01000429,QUIN,ED
11300,1,W01000429,QUIN,ATS
11301,3,W01000429,QUIN,HOUS
11302,5,W01000429,QUIN,COMS
11303,3,W01000429,QUIN,PHYS
11304,1281,W01000429,RANK,WIMD
11305,1545,W01000429,RANK,INCOM
11306,1562,W01000429,RANK,EMPL
11307,1845,W01000429,RANK,HEAL
11308,1571,W01000429,RANK,ED
11309,35,W01000429,RANK,ATS
11310,880,W01000429,RANK,HOUS
11311,1881,W01000429,RANK,COMS
11312,979,W01000429,RANK,PHYS
11313,1,W01000430,DEC,ATS
11314,8,W01000430,DEC,COMS
11315,8,W01000430,DEC,ED
11316,9,W01000430,DEC,EMPL
11317,9,W01000430,DEC,HEAL
11318,3,W01000430,DEC,HOUS
